Year_Country,Country,Year,fossil_fuel_consumption,wind_consumption,hydro_consumption,solar_consumption,biofuel_consumption,coal_consumption
1980_Indonesia,Indonesia,1980,296.49,0.0,3.523,0.0,0.0,2.942
1981_Indonesia,Indonesia,1981,322.454,0.0,3.511,0.0,0.0,3.14
1982_Indonesia,Indonesia,1982,328.482,0.0,3.83,0.0,0.0,2.966
1983_Indonesia,Indonesia,1983,346.623,0.0,5.758,0.0,0.0,2.966
1984_Indonesia,Indonesia,1984,375.388,0.0,6.285,0.0,0.0,3.105
1985_Indonesia,Indonesia,1985,398.072,0.0,7.685,0.0,0.0,10.467
1986_Indonesia,Indonesia,1986,437.488,0.0,12.374,0.0,0.0,16.817
1987_Indonesia,Indonesia,1987,462.897,0.0,12.73,0.0,0.0,26.365
1988_Indonesia,Indonesia,1988,487.985,0.0,13.983,0.0,0.0,27.54
1989_Indonesia,Indonesia,1989,537.889,0.0,17.444,0.0,0.0,41.333
1990_Indonesia,Indonesia,1990,590.565,0.0,18.035,0.0,0.0,39.788
1991_Indonesia,Indonesia,1991,640.048,0.0,20.581,0.0,0.0,40.266
1992_Indonesia,Indonesia,1992,698.499,0.0,26.793,0.0,0.0,49.151
1993_Indonesia,Indonesia,1993,741.8,0.0,24.697,0.0,0.0,57.297
1994_Indonesia,Indonesia,1994,796.041,0.0,22.175,0.0,0.0,57.317
1995_Indonesia,Indonesia,1995,847.22,0.0,23.037,0.0,0.0,63.078
1996_Indonesia,Indonesia,1996,903.765,0.0,24.512,0.0,0.0,75.189
1997_Indonesia,Indonesia,1997,991.248,0.0,16.293,0.0,0.0,92.729
1998_Indonesia,Indonesia,1998,959.327,0.0,28.788,0.0,0.0,99.512
1999_Indonesia,Indonesia,1999,1048.572,0.0,28.833,0.0,0.0,136.964
2000_Indonesia,Indonesia,2000,1142.325,0.0,27.822,0.0,0.0,153.07
2001_Indonesia,Indonesia,2001,1204.054,0.0,32.165,0.0,0.0,194.332
2002_Indonesia,Indonesia,2002,1264.2,0.0,27.236,0.0,0.0,200.456
2003_Indonesia,Indonesia,2003,1366.902,0.0,24.789,0.0,0.0,269.087
2004_Indonesia,Indonesia,2004,1357.615,0.0,26.188,0.0,0.0,247.216
2005_Indonesia,Indonesia,2005,1389.855,0.0,28.849,0.0,0.0,283.317
2006_Indonesia,Indonesia,2006,1413.781,0.0,25.722,0.0,0.019,335.692
2007_Indonesia,Indonesia,2007,1514.894,0.0,29.978,0.0,0.412,421.165
2008_Indonesia,Indonesia,2008,1490.961,0.001,30.432,0.0,0.376,366.375
2009_Indonesia,Indonesia,2009,1543.179,0.01,29.865,0.0,1.875,385.708
2010_Indonesia,Indonesia,2010,1683.84,0.009,45.515,0.001,2.039,459.054
2011_Indonesia,Indonesia,2011,1856.241,0.012,32.183,0.002,3.283,545.095
2012_Indonesia,Indonesia,2012,1955.309,0.012,32.967,0.008,6.117,616.465
2013_Indonesia,Indonesia,2013,2025.581,0.0,43.326,0.014,9.583,662.919
2014_Indonesia,Indonesia,2014,1888.559,0.0,38.584,0.017,16.87,524.629
2015_Indonesia,Indonesia,2015,1903.847,0.009,34.76,0.013,8.366,594.812
2016_Indonesia,Indonesia,2016,1925.585,0.014,46.969,0.053,27.504,620.408
2017_Indonesia,Indonesia,2017,2000.617,0.0,46.581,0.073,23.517,664.806
2018_Indonesia,Indonesia,2018,2172.531,0.467,41.822,0.05,34.243,788.477
2019_Indonesia,Indonesia,2019,2324.602,0.465,42.077,0.157,69.168,946.172
1965_Iran,Iran,1965,94.415,0.0,4.775,0.0,0.0,2.454
1966_Iran,Iran,1966,102.841,0.0,5.131,0.0,0.0,2.698
1967_Iran,Iran,1967,113.099,0.0,5.524,0.0,0.0,2.977
1968_Iran,Iran,1968,124.317,0.0,5.942,0.0,0.0,3.28
1969_Iran,Iran,1969,136.403,0.0,6.396,0.0,0.0,3.617
1970_Iran,Iran,1970,161.232,0.0,6.887,0.0,0.0,3.989
1971_Iran,Iran,1971,176.591,0.0,7.403,0.0,0.0,2.81
1972_Iran,Iran,1972,198.581,0.0,9.723,0.0,0.0,4.391
1973_Iran,Iran,1973,240.851,0.0,8.237,0.0,0.0,7.383
1974_Iran,Iran,1974,272.814,0.0,9.072,0.0,0.0,8.086
1975_Iran,Iran,1975,318.645,0.0,9.526,0.0,0.0,14.979
1976_Iran,Iran,1976,358.219,0.0,10.656,0.0,0.0,14.805
1977_Iran,Iran,1977,407.047,0.0,11.012,0.0,0.0,14.977
1978_Iran,Iran,1978,391.263,0.0,17.248,0.0,0.0,9.152
1979_Iran,Iran,1979,425.904,0.0,14.952,0.0,0.0,13.21
1980_Iran,Iran,1980,392.208,0.0,15.505,0.0,0.0,13.912
1981_Iran,Iran,1981,391.582,0.0,16.929,0.0,0.0,11.617
1982_Iran,Iran,1982,443.227,0.0,17.764,0.0,0.0,15.669
1983_Iran,Iran,1983,529.998,0.0,17.383,0.0,0.0,14.784
1984_Iran,Iran,1984,575.263,0.0,16.254,0.0,0.0,11.43
1985_Iran,Iran,1985,629.189,0.0,16.386,0.0,0.0,11.245
1986_Iran,Iran,1986,584.816,0.0,19.583,0.0,0.0,11.075
1987_Iran,Iran,1987,626.44,0.0,21.711,0.0,0.0,10.894
1988_Iran,Iran,1988,661.792,0.0,22.906,0.0,0.0,11.242
1989_Iran,Iran,1989,730.543,0.0,18.7,0.0,0.0,8.259
1990_Iran,Iran,1990,822.674,0.0,20.503,0.0,0.0,8.261
1991_Iran,Iran,1991,899.739,0.0,15.575,0.0,0.0,11.792
1992_Iran,Iran,1992,978.869,0.0,25.567,0.0,0.0,10.386
1993_Iran,Iran,1993,897.682,0.0,29.258,0.0,0.0,12.767
1994_Iran,Iran,1994,1021.928,0.0,19.156,0.0,0.0,12.818
1995_Iran,Iran,1995,1079.771,0.0,23.119,0.0,0.0,12.005
1996_Iran,Iran,1996,1168.037,0.0,24.483,0.0,0.0,12.558
1997_Iran,Iran,1997,1216.749,0.0,16.503,0.0,0.0,12.872
1998_Iran,Iran,1998,1254.504,0.0,20.8,0.0,0.0,14.989
1999_Iran,Iran,1999,1346.754,0.097,14.286,0.0,0.0,14.265
2000_Iran,Iran,2000,1419.478,0.101,10.503,0.0,0.0,15.16
2001_Iran,Iran,2001,1497.339,0.093,11.376,0.0,0.0,14.862
2002_Iran,Iran,2002,1618.358,0.083,21.968,0.0,0.0,14.082
2003_Iran,Iran,2003,1649.985,0.075,26.121,0.0,0.0,15.257
2004_Iran,Iran,2004,1805.48,0.125,32.303,0.0,0.0,15.971
2005_Iran,Iran,2005,1932.061,0.191,38.863,0.0,0.0,18.103
2006_Iran,Iran,2006,2104.03,0.335,49.474,0.0,0.0,17.474
2007_Iran,Iran,2007,2257.263,0.374,47.704,0.0,0.0,18.215
2008_Iran,Iran,2008,2374.179,0.517,19.634,0.001,0.0,13.64
2009_Iran,Iran,2009,2455.93,0.593,17.638,0.001,0.0,15.789
2010_Iran,Iran,2010,2454.722,0.545,26.731,0.002,0.0,14.953
2011_Iran,Iran,2011,2565.163,0.553,27.687,0.002,0.0,16.599
2012_Iran,Iran,2012,2577.415,0.526,32.202,0.002,0.0,13.068
2013_Iran,Iran,2013,2687.467,0.541,37.441,0.002,0.0,16.686
2014_Iran,Iran,2014,2807.6,0.503,36.911,0.002,0.0,19.011
2015_Iran,Iran,2015,2795.392,0.613,33.524,0.004,0.0,18.152
2016_Iran,Iran,2016,2942.225,0.665,38.783,0.013,0.0,17.591
2017_Iran,Iran,2017,3078.741,0.766,43.08,0.215,0.0,19.143
2018_Iran,Iran,2018,3239.812,0.829,28.312,0.331,0.0,15.398
2019_Iran,Iran,2019,3339.902,0.885,71.719,0.423,0.0,14.369
2013_Iraq,Iraq,2013,476.763,0.0,11.799,0.119,0.0,0.0
2014_Iraq,Iraq,2014,460.224,0.0,7.215,0.146,0.0,0.0
2015_Iraq,Iraq,2015,459.703,0.0,6.441,0.145,0.0,0.0
2016_Iraq,Iraq,2016,530.408,0.0,8.478,0.144,0.0,0.0
2017_Iraq,Iraq,2017,525.657,0.0,5.44,0.143,0.0,0.0
2018_Iraq,Iraq,2018,552.205,0.0,4.518,0.142,0.0,0.0
2019_Iraq,Iraq,2019,612.215,0.0,6.136,0.142,0.0,0.0
1965_Ireland,Ireland,1965,64.878,0.0,2.617,0.0,0.0,36.355
